,trial_id,trial_type,stage,roi_name,interval_start_s,interval_end_s,theta_deg,R,mean_amp,mean_k_rad_per_px,mean_lambda_px,mean_speed_px_s,mean_freq_hz
38,cfm002mjr/20240510/meas00/trial014,HC Hit (3),pre_offset,V1,174.12599698592507,174.37599698592507,171.0897192553487,0.416427456519089,0.0023708867297241283,0.1488731285779504,42.204965847074895,270.63397209966075,6.3773156774643756
39,cfm002mjr/20240510/meas00/trial014,HC Hit (3),post_offset,V1,174.37599698592507,174.62599698592507,101.29662943427608,0.2141431650112366,0.004239059468829646,0.10322427777082221,60.86925908195229,495.2346650206717,7.672805943325649
40,cfm002mjr/20240510/meas00/trial016,HC Hit (3),pre_onset,SSC,202.32099698592504,202.57099698592504,154.10968231403078,0.5498370124456353,0.0031587154416412603,0.13401011505967375,46.91644732122257,317.4111804261421,6.7925069478463875
41,cfm002mjr/20240510/meas00/trial016,HC Hit (3),post_onset,SSC,202.57099698592504,202.82099698592504,153.74739019226035,0.07263042044789762,0.006663707627947973,0.06259802819558508,100.37353393221942,203.86792449616883,1.9882360149364722
42,cfm002mjr/20240510/meas00/trial016,HC Hit (3),pre_offset,SSC,202.85799698592504,203.10799698592504,177.60038290109796,0.48005724444417314,0.0043094898912266815,0.14976667227073234,41.95316095306911,348.91881596221725,5.952067127149699
43,cfm002mjr/20240510/meas00/trial016,HC Hit (3),post_offset,SSC,203.10799698592504,203.35799698592504,-82.69515955956827,0.25813059694789375,0.00407971062200075,0.11958303692361003,52.54244639390871,373.3677926853285,8.372573445080551
44,cfm002mjr/20240510/meas00/trial016,HC Hit (3),pre_onset,V1,202.32099698592504,202.57099698592504,-136.02898717953374,0.2609555984979914,0.002417786254028988,0.13559797670823198,46.33714827369768,552.5154490785852,13.656415608826364
45,cfm002mjr/20240510/meas00/trial016,HC Hit (3),post_onset,V1,202.57099698592504,202.82099698592504,-121.4790605214441,0.13228277747297446,0.0029956122765198894,0.11896051443889709,52.81740194900454,446.47423485886867,8.63792241382534
46,cfm002mjr/20240510/meas00/trial016,HC Hit (3),pre_offset,V1,202.85799698592504,203.10799698592504,-136.16320624436457,0.2600598580057005,0.0026858871568818557,0.14364043036953583,43.742456709543276,268.6632707989382,5.737753942074247
47,cfm002mjr/20240510/meas00/trial016,HC Hit (3),post_offset,V1,203.10799698592504,203.35799698592504,-166.48520832262287,0.2263354995872131,0.0017957101557941806,0.16582357547706084,37.890784160837065,526.549371510318,14.382687654117365
48,cfm002mjr/20240510/meas00/trial017,MC Hit (2),pre_onset,SSC,229.62099698592507,229.87099698592507,75.93965408019835,0.17701416157492442,0.00519813805040029,0.12139792855052665,51.75694002525324,375.6251462727062,7.712962774628931
49,cfm002mjr/20240510/meas00/trial017,MC Hit (2),post_onset,SSC,229.87099698592507,230.12099698592507,-17.419785402971126,0.26188791928814165,0.00558979251687595,0.10175336323755635,61.74916589745225,243.3259136680189,3.4126937220579854
50,cfm002mjr/20240510/meas00/trial017,MC Hit (2),pre_offset,SSC,230.15399698592506,230.40399698592506,134.54244202969653,0.5907990267036991,0.00314362634586207,0.162074967935019,38.78119631988298,294.5430777345332,6.680121358377082
51,cfm002mjr/20240510/meas00/trial017,MC Hit (2),post_offset,SSC,230.40399698592506,230.65399698592506,168.646948606869,0.12550210337624879,0.0028114219432545102,0.16216540832823279,38.74553378524495,333.3270414170123,9.339526284481561
52,cfm002mjr/20240510/meas00/trial017,MC Hit (2),pre_onset,V1,229.62099698592507,229.87099698592507,-110.01389925754805,0.10185442959165511,0.0025602767442776727,0.1418784948852167,44.28567777141168,384.9663683107251,8.709040788862051
53,cfm002mjr/20240510/meas00/trial017,MC Hit (2),post_onset,V1,229.87099698592507,230.12099698592507,-102.75273721076172,0.3458983369504178,0.0037378268648663037,0.09756178285908594,64.40211651579543,257.743524525545,3.8211294524441715
54,cfm002mjr/20240510/meas00/trial017,MC Hit (2),pre_offset,V1,230.15399698592506,230.40399698592506,-143.54762530014023,0.23566582973666814,0.0019330621748816813,0.18754378763532764,33.50249766810251,292.96512039445463,8.789370852749801
55,cfm002mjr/20240510/meas00/trial017,MC Hit (2),post_offset,V1,230.40399698592506,230.65399698592506,168.2173828737376,0.061414096781207336,0.0035544787433204094,0.09290006276765278,67.63381121597425,247.00857198263213,4.529620716160255
56,cfm002mjr/20240510/meas00/trial019,MC Miss (5),pre_onset,SSC,238.14499698592508,238.39499698592508,-55.416579761184195,0.6930482482313942,0.005372929238638469,0.09539763601340515,65.86312345018564,409.07625394172044,5.848614867879226
