event_id,trial_id,t_start,t_end,duration_s,stage,theta_deg,R,n_frames,mean_amp,mean_freq_hz,mean_k_rad_per_px,mean_lambda_px,mean_speed_px_s,iqr_amp,iqr_freq_hz,iqr_k_rad_per_px,iqr_lambda_px,iqr_speed_px_s,n_valid_frames,trial_type
cfm002mjr/20240517/meas00/trial003/1,cfm002mjr/20240517/meas00/trial003,0.11451599999992366,0.2353939999998431,0.12087799999991942,pre,-97.05898842202416,0.5939616998613045,19,0.0052525026009651405,1.5971629955662414,0.12484822198925365,50.326590215441065,78.89667123353632,0.0024011300492554084,0.5802843675808478,0.05351584241364751,23.49343322887458,58.03402887471847,18,MC Hit (2)
cfm002mjr/20240517/meas00/trial003/2,cfm002mjr/20240517/meas00/trial003,0.3308239999997795,0.5853039999996099,0.2544799999998304,pre,-116.29422132122599,0.7122701435419511,40,0.011048518187635265,7.58162630073823,0.06931750910262098,90.66940998927666,537.6030245898678,0.008499702363867498,3.363456556175227,0.07871776884696105,67.48576376475827,709.917356117799,39,MC Hit (2)
cfm002mjr/20240517/meas00/trial003/3,cfm002mjr/20240517/meas00/trial003,0.7125439999995251,1.1260739999992495,0.4135299999997244,pre,-84.08984549593167,0.576746102004668,65,0.0068955645245966386,2.8469196247805666,0.08845988570497448,71.02863921998325,212.74512729293514,0.003361886173935064,3.0512015802666443,0.00947471961170121,7.662976085784393,254.13137496033795,64,MC Hit (2)
cfm002mjr/20240517/meas00/trial003/4,cfm002mjr/20240517/meas00/trial003,1.3551059999990969,1.482345999999012,0.1272399999999152,stim,-62.85340545898656,0.6300198391647045,20,0.006016793786469159,3.354530481498403,0.12482514558069951,50.4111761001725,163.30047716887546,0.002281960954295159,1.6799303536341919,0.08009664997759143,31.565123155374415,181.15462188147478,19,MC Hit (2)
cfm002mjr/20240517/meas00/trial003/5,cfm002mjr/20240517/meas00/trial003,1.5777759999989485,1.876789999998749,0.2990139999998005,post,-175.97360349878338,0.2422103115518649,47,0.004039882158194417,8.232147009039052,0.1603889992986391,39.174664937465565,313.52662482452104,0.0012535488194463373,4.5171983764374755,0.04819928934023726,11.227850223959052,106.43939756341308,46,MC Hit (2)
cfm002mjr/20240517/meas00/trial004/1,cfm002mjr/20240517/meas00/trial004,0.2481179999998346,0.3689959999997541,0.12087799999991947,pre,-62.14440852530017,0.5629407313931915,19,0.0033705386638196166,9.707618582846855,0.17032170589643386,36.890103196830076,373.7303450329511,0.0004452820457320557,1.4391761213040972,0.012669403414929642,2.8643157336082297,41.357783456218954,18,MC Miss (5)
cfm002mjr/20240517/meas00/trial004/2,cfm002mjr/20240517/meas00/trial004,0.4389779999997074,0.6043899999995972,0.1654119999998898,pre,4.272411465979305,0.12033207045838,26,0.003946159213385784,8.328681612394645,0.1442355963054845,43.56211618104795,400.03250263367516,0.0008440006659242039,3.417243255809466,0.02763752766686242,8.310058036103293,78.37765956043086,25,MC Miss (5)
cfm002mjr/20240517/meas00/trial004/3,cfm002mjr/20240517/meas00/trial004,0.846145999999436,1.189693999999207,0.34354799999977115,stim,97.61769725317671,0.6400790236987672,54,0.0038355686939175893,3.3502928383332238,0.14175722374797303,44.325782895658534,166.46365546017873,0.0013552516554708478,3.3330395167616547,0.02742419456297418,8.48326824117585,142.06119052728627,53,MC Miss (5)
cfm002mjr/20240517/meas00/trial004/4,cfm002mjr/20240517/meas00/trial004,1.2851239999991435,1.431449999999046,0.14632599999990248,stim,65.52741708376412,0.6109567747108905,23,0.011248044870339508,4.068054969377808,0.11632340558114052,54.01479844739241,275.5005167128627,0.0008017387799607572,3.798870790288055,0.019440826427313956,10.394109307456304,178.508914703897,22,MC Miss (5)
cfm002mjr/20240517/meas00/trial004/5,cfm002mjr/20240517/meas00/trial004,1.431449999999046,1.8195319999987871,0.38808199999974113,post,-151.24805694490522,0.39039827438456515,61,0.01397858116279964,5.723139092165104,0.08656954424919965,72.57962787805339,485.63931450990935,0.00819632420987092,1.622999881236936,0.06325565314329187,74.9584816763504,364.5586312220453,60,MC Miss (5)
