AnimalCode,Date,TrialID,TrialType,Time,Duration,Contrast,PerceptualCat,ReactTime,Rewarded?,Enticed?,Seen?,Consume?,Attrition?,Recording,EngagementScore,EngagementScore_S20,MovieFile
cfm001mjr,240508,240508_2_039,LC No Report (7),266.337,0.5570000000000164,0.02,1,22.62299999999999,0,0,0,0,1,2,0,0.055023923444976065,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_040,HC No Report (9),270.278,0.5139999999999532,0.05,3,18.68199999999996,0,0,0,0,1,2,0,0.03827751196172248,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_041,MC No Report (8),273.405,0.5230000000000246,0.04,2,15.555000000000007,0,0,0,0,1,2,0,0.03349282296650718,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_042,MC No Report (8),276.629,0.5199999999999818,0.045,2,12.33099999999996,0,0,0,0,1,2,0,0.03349282296650718,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_043,HC No Report (9),280.419,0.5390000000000441,0.06,3,8.540999999999997,0,0,0,0,1,2,0,0.03349282296650718,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_044,LC No Report (7),285.305,0.5430000000000064,0.01,1,3.6549999999999727,0,0,0,0,1,2,0,0.0478468899521531,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_045,MC Hit (2),288.432,0.507000000000005,0.03,2,0.5279999999999632,1,0,1,1,0,2,0.2727272727272727,0.0741626794258373,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_046,MC Miss (5),295.732,0.5199999999999818,0.045,2,0.7349999999999568,0,0,1,0,0,2,0.045454545454545456,0.0741626794258373,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_047,HC No Report (9),303.151,0.5149999999999864,0.05,3,25.591999999999985,0,0,0,0,1,2,0,0.06459330143540669,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_048,LC No Report (7),308.498,0.5360000000000014,0.01,1,20.245000000000005,0,0,0,0,1,2,0,0.07177033492822965,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_049,LC No Report (7),311.708,0.5379999999999541,0.01,1,17.034999999999968,0,0,0,0,1,2,0,0.07177033492822965,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_050,MC No Report (8),315.186,0.5440000000000396,0.045,2,13.557000000000016,0,0,0,0,1,2,0,0.07177033492822965,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_051,HC No Report (9),319.916,0.5199999999999818,0.055,3,8.826999999999998,0,0,0,0,1,2,0,0.07177033492822965,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_052,LC No Report (7),323.2,0.5110000000000241,0,1,5.543000000000006,0,0,0,0,1,2,0,0.07177033492822965,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_053,Error (0),328.231,0.5470000000000255,0.043,2,0.5120000000000005,1,1,1,1,0,2,0.3181818181818182,0.07177033492822965,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_054,Error (0),334.04,0.5360000000000014,0.055,3,0.27199999999999136,1,1,1,1,0,2,0.5454545454545454,0.07177033492822965,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_055,Correct Rejection (4),363.717,0.5160000000000196,0.01,1,8.468000000000018,0,0,0,0,0,2,0,0.069377990430622,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_056,Correct Rejection (4),368.427,0.5329999999999586,0.01,1,3.7579999999999814,0,0,0,0,0,2,0,0.06698564593301434,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_057,Error (0),371.641,0.5249999999999773,0.048,2,0.5439999999999827,1,1,1,1,0,2,0.18181818181818182,0.06698564593301434,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_058,LC No Report (7),378.374,0.5379999999999541,0.01,1,24.89699999999999,0,0,0,0,1,2,0,0.06698564593301434,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_059,MC No Report (8),381.525,0.5160000000000196,0.03,2,21.746000000000038,0,0,0,0,1,2,0,0.069377990430622,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_060,HC No Report (9),386.353,0.5289999999999964,0.05,3,16.918000000000006,0,0,0,0,1,2,0,0.069377990430622,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_061,MC No Report (8),391.333,0.5439999999999827,0.045,2,11.937999999999988,0,0,0,0,1,2,0,0.069377990430622,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_062,LC No Report (7),396.266,0.5079999999999814,0,1,7.0049999999999955,0,0,0,0,1,2,0,0.069377990430622,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_063,MC No Report (8),399.773,0.4819999999999709,0.048,2,3.4979999999999905,0,0,0,0,1,2,0,0.05263157894736842,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_064,Error (0),402.762,0.5230000000000246,0.04,2,0.5090000000000146,1,1,1,1,0,2,0.22727272727272724,0.02392344497607655,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_065,MC No Report (8),418.009,0.5149999999999864,0.048,2,12.407999999999959,0,0,0,0,1,2,0,0.02392344497607655,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_066,MC No Report (8),423.281,0.5269999999999868,0.048,2,7.135999999999967,0,0,0,0,1,2,0,0.02392344497607655,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_067,MC No Report (8),426.343,0.5269999999999868,0.04,2,4.073999999999955,0,0,0,0,1,2,0,0.014354066985645932,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_068,HC No Report (9),429.467,0.5169999999999959,0.05,3,0.9499999999999886,0,0,0,0,1,2,0.045454545454545456,0.014354066985645932,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_069,MC No Report (8),439.941,0.5340000000000487,0.048,2,38.358000000000004,0,0,0,0,1,2,0,0.023923444976076555,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_070,MC No Report (8),442.97,0.5309999999999491,0.03,2,35.32899999999995,0,0,0,0,1,2,0,0.023923444976076555,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_071,Error (0),449.166,0.5500000000000114,0.043,2,29.13299999999998,1,1,0,0,1,2,0,0.023923444976076555,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_072,MC No Report (8),455.377,0.5570000000000164,0.045,2,22.92199999999997,0,0,0,0,1,2,0,0.023923444976076555,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_073,LC No Report (7),460.503,0.5310000000000059,0.01,1,17.795999999999992,0,0,0,0,1,2,0,0.023923444976076555,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_074,MC No Report (8),463.494,0.5119999999999436,0.043,2,14.80499999999995,0,0,0,0,1,2,0,0.011961722488038277,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_075,HC No Report (9),466.999,0.5299999999999727,0.05,3,11.299999999999955,0,0,0,0,1,2,0,0.011961722488038277,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_076,LC No Report (7),470.188,0.5380000000000109,0,1,8.11099999999999,0,0,0,0,1,2,0,0.011961722488038277,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_077,LC No Report (7),474.569,0.5240000000000009,0,1,3.7299999999999613,0,0,0,0,1,2,0,0.011961722488038277,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_078,Error (0),477.752,0.5039999999999623,0.055,3,0.5469999999999686,1,1,1,1,0,2,0.18181818181818182,0.009569377990430622,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_079,HC No Report (9),485.829,0.5249999999999773,0.06,3,34.728999999999985,0,0,0,0,1,2,0,0.009569377990430622,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_080,MC No Report (8),489.817,0.5360000000000014,0.03,2,30.740999999999985,0,0,0,0,1,2,0,0.009569377990430622,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_081,LC No Report (7),495.098,0.5299999999999727,0,1,25.45999999999998,0,0,0,0,1,2,0,0.009569377990430622,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_082,MC No Report (8),498.117,0.5190000000000055,0.048,2,22.440999999999974,0,0,0,0,1,2,0,0.009569377990430622,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_083,MC No Report (8),501.877,0.5319999999999823,0.045,2,18.680999999999983,0,0,0,0,1,2,0,0.011961722488038277,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_084,LC No Report (7),506.801,0.5180000000000291,0.01,1,13.757000000000005,0,0,0,0,1,2,0,0.011961722488038277,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_085,Error (0),510.485,0.5409999999999968,0.055,3,10.072999999999979,1,0,0,0,1,2,0,0.011961722488038277,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_086,MC No Report (8),516.989,0.5489999999999782,0.045,2,3.56899999999996,0,0,0,0,1,2,0,0.011961722488038277,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_087,LC No Report (7),594.992,0.5210000000000719,0.02,1,21.496000000000095,0,0,0,0,1,2,0,0.011961722488038277,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_088,HC No Report (9),600.006,0.5270000000000437,0.05,3,16.482000000000085,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_089,LC No Report (7),603.496,0.5299999999999727,0.01,1,12.992000000000075,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_090,LC No Report (7),608.275,0.5339999999999918,0,1,8.21300000000008,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_091,MC No Report (8),612.564,0.5300000000000864,0.048,2,3.924000000000092,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_092,Error (0),615.541,0.5469999999999118,0.04,2,0.9470000000000027,1,1,0,1,0,2,0.045454545454545456,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_093,LC No Report (7),622.856,0.5510000000000446,0.02,1,263.602,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_094,MC No Report (8),630.155,0.5550000000000637,0.048,2,256.303,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_095,MC No Report (8),635.287,0.5380000000000109,0.048,2,251.17099999999994,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_096,MC No Report (8),638.918,0.5240000000000009,0.04,2,247.53999999999996,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_097,MC No Report (8),645.19,0.5489999999999782,0.03,2,241.26799999999992,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_098,HC No Report (9),650.559,0.5249999999999773,0.055,3,235.899,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_099,Error (0),653.875,0.5460000000000491,0.055,3,232.58299999999997,1,1,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_100,LC No Report (7),657.14,0.5360000000000582,0.02,1,229.31799999999998,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_101,MC No Report (8),660.398,0.5180000000000291,0.043,2,226.05999999999995,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_102,MC No Report (8),666.146,0.5170000000000528,0.04,2,220.312,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_103,LC No Report (7),671.19,0.5229999999999109,0.02,1,215.26799999999992,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_104,HC No Report (9),674.801,0.5279999999999063,0.06,3,211.65699999999993,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_105,MC No Report (8),679,0.5199999999999818,0.03,2,207.45799999999997,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_106,Error (0),685.248,0.54099999999994,0.043,2,201.20999999999992,1,1,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_107,MC No Report (8),688.53,0.5670000000000073,0.04,2,197.928,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_108,MC No Report (8),691.873,0.5430000000000064,0.03,2,194.58499999999992,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_109,HC No Report (9),694.945,0.5349999999999682,0.055,3,191.51299999999992,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_110,LC No Report (7),698.819,0.5350000000000819,0.01,1,187.639,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_111,MC No Report (8),704.068,0.5270000000000437,0.043,2,182.39,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_112,MC No Report (8),708.427,0.5480000000000018,0.04,2,178.03099999999995,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_113,LC No Report (7),711.858,0.5350000000000819,0,1,174.60000000000002,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_114,Error (0),715.869,0.5330000000000155,0.05,3,170.58899999999994,1,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_115,LC No Report (7),721.067,0.5380000000000109,0.01,1,165.39099999999996,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_116,LC No Report (7),724.498,0.5629999999999882,0.01,1,161.95999999999992,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_117,MC No Report (8),730.045,0.5450000000000728,0.045,2,156.413,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_118,MC No Report (8),735.264,0.5159999999999627,0.045,2,151.19399999999996,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_119,LC No Report (7),739.85,0.5159999999999627,0.02,1,146.60799999999995,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_120,LC No Report (7),743.826,0.5499999999999545,0.01,1,142.63199999999995,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_121,Error (0),749.367,0.5080000000000382,0.048,2,137.091,1,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_122,HC No Report (9),752.541,0.5439999999999827,0.06,3,133.91699999999992,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_123,LC No Report (7),756.238,0.5279999999999063,0.02,1,130.2199999999999,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_124,MC No Report (8),761.138,0.5169999999999391,0.03,2,125.31999999999994,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_125,HC No Report (9),764.766,0.5030000000000427,0.055,3,121.69200000000001,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_126,HC No Report (9),769.301,0.5329999999999018,0.05,3,117.15699999999993,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_127,LC No Report (7),773.473,0.5470000000000255,0,1,112.98500000000001,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_128,LC No Report (7),777.077,0.5099999999999909,0.01,1,109.38099999999997,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_129,Error (0),780.138,0.5419999999999163,0.05,3,106.31999999999994,1,1,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_130,LC No Report (7),783.631,0.511000000000081,0.02,1,102.827,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_131,LC No Report (7),788.476,0.5209999999999582,0,1,97.98199999999997,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_132,MC No Report (8),791.644,0.5399999999999636,0.045,2,94.81399999999996,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_133,MC No Report (8),794.933,0.5310000000000628,0.045,2,91.52499999999998,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_134,MC No Report (8),798.202,0.5599999999999454,0.04,2,88.25599999999997,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_135,MC No Report (8),801.934,0.5320000000000391,0.043,2,84.524,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_136,Error (0),805.791,0.5429999999998927,0.04,2,80.66699999999992,1,1,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_137,LC No Report (7),809.654,0.5130000000000337,0,1,76.80399999999997,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_138,HC No Report (9),812.943,0.52800000000002,0.06,3,73.51499999999999,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_139,HC No Report (9),816.63,0.5230000000000246,0.05,3,69.82799999999997,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_140,LC No Report (7),821.298,0.5330000000000155,0.02,1,65.15999999999997,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_141,MC No Report (8),825.201,0.5259999999999536,0.048,2,61.25699999999995,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_142,MC No Report (8),829.946,0.5259999999999536,0.048,2,56.511999999999944,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_143,Error (0),834.34,0.5259999999999536,0.02,1,52.11799999999994,1,1,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_144,MC No Report (8),837.857,0.5370000000000346,0.045,2,48.601,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_145,MC No Report (8),842.549,0.5310000000000628,0.043,2,43.90899999999999,0,0,0,0,1,2,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_146,MC No Report (8),846.187,0.5219999999999345,0.04,2,40.27099999999996,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_147,LC No Report (7),852.276,0.5330000000000155,0,1,34.182000000000016,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_148,MC No Report (8),855.456,0.5449999999999591,0.048,2,31.001999999999953,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
cfm001mjr,240508,240508_2_149,HC No Report (9),859.447,0.5299999999999727,0.05,3,27.010999999999967,0,0,0,0,1,2,0,0.0023923444976076554,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240508/meas02/cG_unmixed_dFF.h5
