AnimalCode,Date,TrialID,Time,BFMTime,Duration,Contrast,PerceptualCat,ReactTime,Rewarded?,Enticed?,Seen?,Consume?,Attrition?,Recording,EngagementScore,EngagementScore_S20,MovieFile,Delay
cfm001mjr,240517,240517_2_005,55.277,54.280743094859844,0.5300000000000011,0.03,2,11.748000000000005,0,0,0,0,1,2,0,0.1231578947368421,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_006,58.915,57.918743094859835,0.5110000000000028,0.04,2,8.110000000000007,0,0,0,0,1,2,0,0.11894736842105263,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_007,62.501,61.50474309485983,0.5230000000000032,0.07,3,4.524000000000008,0,0,0,0,1,2,0,0.12049535603715171,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_008,66.508,65.51174309485984,0.5350000000000108,0.03,2,0.5170000000000101,1,0,1,1,0,2,0.29411764705882354,0.10154798761609908,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_009,79.13,78.13374309485984,0.5290000000000106,0.07,3,5.694000000000003,0,0,0,0,0,2,0,0.09888544891640869,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_010,83.017,82.02074309485984,0.5160000000000053,0.03,2,1.8070000000000022,0,0,0,0,0,2,0.08823529411764706,0.08359133126934985,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_011,90.416,89.41974309485984,0.5220000000000056,0.07,3,0.6270000000000095,0,0,1,0,0,2,0.029411764705882356,0.10061919504643964,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_012,97.258,96.26174309485984,0.5470000000000113,0.04,2,0.5060000000000002,1,0,1,1,0,2,0.2058823529411765,0.10216718266253871,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_013,102.82,101.82374309485984,0.5360000000000014,0.033,2,0.4310000000000116,1,0,1,1,0,2,0.23529411764705885,0.09907120743034058,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_014,114.087,113.09074309485985,0.5289999999999964,0.02,1,1.8329999999999984,0,0,0,0,0,2,0.08823529411764706,0.09752321981424149,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_015,131.878,130.88174309485981,0.5510000000000161,0.04,2,3.3370000000000175,0,0,0,0,0,2,0,0.12074303405572756,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_016,149.488,148.49174309485983,0.5339999999999918,0.035,2,2.9209999999999923,0,0,0,0,0,2,0.029411764705882356,0.1346749226006192,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_017,180.784,179.78774309485982,0.51400000000001,0.033,2,4.568000000000012,0,0,0,0,0,2,0,0.14860681114551083,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_018,184.758,183.76174309485984,0.5229999999999961,0,1,0.5939999999999941,0,0,1,0,0,2,0.029411764705882356,0.1331269349845201,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_019,196.736,195.73974309485982,0.5050000000000239,0.035,2,2.89700000000002,0,0,0,0,0,2,0.029411764705882356,0.13622291021671826,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_020,210.754,209.75774309485982,0.5240000000000009,0.03,2,0.4690000000000225,1,1,1,1,0,2,0.3235294117647059,0.13157894736842105,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_021,229.58,228.58374309485984,0.5169999999999959,0.07,3,0.8019999999999925,0,0,0,0,0,2,0.029411764705882356,0.15944272445820434,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_022,236.966,235.96974309485984,0.5319999999999823,0,1,1.945999999999998,0,0,0,0,0,2,0.029411764705882356,0.15944272445820434,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_023,246.137,245.14074309485983,0.5279999999999916,0.1,3,0.3669999999999902,1,0,1,1,0,2,0.4411764705882353,0.16408668730650156,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_024,251.557,250.56074309485982,0.5400000000000205,0.03,2,0.01500000000001478,1,0,0,1,0,2,0.4411764705882353,0.1625386996904025,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_025,295.567,294.57074309485984,0.5349999999999682,0,1,0.37700000000000955,1,0,1,1,0,2,0.2647058823529412,0.18111455108359134,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_026,302.122,301.12574309485984,0.5360000000000014,0.035,2,0.35899999999998045,1,0,1,1,0,2,0.2647058823529412,0.1826625386996904,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_027,345.367,344.37074309485985,0.5389999999999873,0.045,2,5.267999999999972,0,0,0,0,0,2,0,0.1826625386996904,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_028,349.871,348.8747430948598,0.5529999999999973,0.033,2,0.76400000000001,0,0,0,0,0,2,0.05882352941176471,0.1842105263157895,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_029,357.864,356.8677430948598,0.521000000000015,0.03,2,5.623000000000047,0,0,0,0,0,2,0,0.19349845201238394,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_030,363.128,362.1317430948598,0.5409999999999968,0.1,3,0.3590000000000373,1,0,1,1,0,2,0.5588235294117647,0.17647058823529413,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_031,380.916,379.9197430948598,0.5389999999999873,0.033,2,0.39100000000001955,1,0,1,1,0,2,0.2058823529411765,0.17801857585139322,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_032,385.218,384.22174309485985,0.5149999999999864,0.033,2,0.44599999999996953,1,0,1,1,0,2,0.3235294117647059,0.1888544891640867,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_033,409.765,408.7687430948598,0.5450000000000159,0.04,2,2.504000000000019,0,0,0,0,0,2,0.05882352941176471,0.17801857585139322,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_034,420.937,419.94074309485984,0.5,0.045,2,0.5129999999999768,1,0,1,1,0,2,0.35294117647058826,0.1563467492260062,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_035,453.751,452.7547430948598,0.5600000000000023,0.033,2,2.240000000000009,0,0,0,0,0,2,0.05882352941176471,0.15325077399380804,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_036,463.521,462.52474309485984,0.5329999999999586,0.1,3,5.718999999999994,0,0,0,0,0,2,0,0.14086687306501547,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_037,466.624,465.62774309485985,0.5309999999999491,0.02,1,2.6159999999999854,0,0,0,0,0,2,0.05882352941176471,0.14396284829721362,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_038,475.365,474.36874309485984,0.5279999999999632,0.045,2,0.42399999999997817,1,0,1,1,0,2,0.2058823529411765,0.14241486068111456,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_039,491.944,490.94774309485985,0.5360000000000014,0.01,1,4.579999999999984,0,0,0,0,0,2,0,0.1439628482972136,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_040,495.773,494.77674309485985,0.5339999999999918,0.033,2,0.7509999999999764,0,0,0,0,0,2,0.05882352941176471,0.11764705882352942,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_041,503.913,502.91674309485984,0.5269999999999868,0.035,2,0.4560000000000173,1,0,1,1,0,2,0.23529411764705885,0.11764705882352942,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_042,508.796,507.7997430948598,0.5199999999999818,0.1,3,0.35899999999998045,1,0,1,1,0,2,0.23529411764705885,0.11609907120743035,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_043,529.49,528.4937430948598,0.5190000000000055,0.02,1,2.125,0,0,0,0,0,2,0.029411764705882356,0.12538699690402477,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_044,538.248,537.2517430948599,0.5299999999999727,0.035,2,0.4759999999999991,1,0,1,1,0,2,0.2058823529411765,0.10990712074303405,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_045,558.017,557.0207430948599,0.5539999999999736,0.045,2,2.964999999999918,0,0,0,0,0,2,0.029411764705882356,0.12074303405572753,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_046,566.703,565.7067430948598,0.5210000000000719,0.033,2,0.8930000000000291,0,0,0,0,0,2,0.05882352941176471,0.12229102167182661,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_047,573.233,572.2367430948598,0.5540000000000873,0.035,2,0.6820000000000164,0,0,1,0,0,2,0.029411764705882356,0.13003095975232198,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_048,592.611,591.6147430948598,0.5380000000000109,0.07,3,0.6960000000000264,0,0,1,0,0,2,0.029411764705882356,0.12229102167182662,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_049,600.566,599.5697430948599,0.5159999999999627,0.01,1,1.98599999999999,0,0,0,0,0,2,0.05882352941176471,0.14086687306501547,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_050,611.35,610.3537430948599,0.5380000000000109,0.07,3,0.4839999999999236,1,0,1,1,0,2,0.2058823529411765,0.14705882352941174,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_051,617.691,616.6947430948599,0.5539999999999736,0.04,2,0.44700000000000273,1,0,1,1,0,2,0.29411764705882354,0.13467492260061917,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_052,622.751,621.7547430948598,0.5330000000000155,0.02,1,0.39600000000007185,1,0,1,1,0,2,0.23529411764705885,0.13157894736842105,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_053,634.865,633.8687430948598,0.5259999999999536,0.01,1,4.090000000000032,0,0,0,0,0,2,0.05882352941176471,0.13157894736842105,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_054,638.569,637.5727430948598,0.5320000000000391,0.045,2,0.38600000000008095,1,0,1,1,0,2,0.2647058823529412,0.1284829721362229,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_055,643.181,642.1847430948599,0.5529999999999973,0.01,1,2.4169999999999163,0,0,0,0,0,2,0.029411764705882356,0.12693498452012383,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_056,663.533,662.5367430948598,0.5159999999999627,0.035,2,0.49099999999998545,1,0,1,1,0,2,0.2058823529411765,0.13312693498452013,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_057,670.262,669.2657430948598,0.5400000000000773,0,1,1.8530000000000655,0,0,0,0,0,2,0.05882352941176471,0.13157894736842107,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_058,689.526,688.5297430948598,0.4980000000000473,0.045,2,0.5320000000000391,1,0,1,1,0,2,0.35294117647058826,0.1393188854489164,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_059,729.829,728.8327430948598,0.5270000000000437,0.04,2,0.4530000000000882,1,0,1,1,0,2,0.17647058823529413,0.13777089783281735,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_060,809.69,808.6937430948599,0.5359999999999445,0.01,1,4.548999999999978,0,0,0,0,0,2,0,0.14396284829721362,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_061,813.677,812.6807430948598,0.5009999999999764,0.01,1,0.5620000000000118,1,0,1,1,0,2,0.17647058823529413,0.14396284829721365,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_062,818.413,817.4167430948598,0.5309999999999491,0.045,2,0.6229999999999336,0,0,1,0,0,2,0.029411764705882356,0.14860681114551086,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_063,838.32,837.3237430948599,0.5179999999999154,0.045,2,0.40399999999999636,1,0,1,1,0,2,0.14705882352941177,0.1455108359133127,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_064,850.506,849.5097430948598,0.5299999999999727,0.01,1,3.6580000000000155,0,0,0,0,0,2,0,0.13878103729268526,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_065,853.731,852.7347430948598,0.5389999999999873,0.045,2,0.4329999999999927,1,0,1,1,0,2,0.17647058823529413,0.1372330496765862,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_066,874.473,873.4767430948598,0.5590000000000828,0.035,2,3.8170000000000073,0,0,0,0,0,2,0,0.1263971363638927,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_067,877.756,876.7597430948598,0.5180000000000291,0.03,2,0.5339999999999918,1,0,1,1,0,2,0.17647058823529413,0.12330116113169456,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_068,882.45,881.4537430948599,0.5499999999999545,0,1,0.9839999999999236,0,0,0,0,0,2,0.029411764705882356,0.1047253097385057,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_069,889.813,888.8167430948598,0.5399999999999636,0.045,2,0.047000000000025466,1,0,0,1,0,2,0.3235294117647059,0.09543738404191128,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_070,903.031,902.0347430948598,0.5180000000000291,0.033,2,0.4430000000000973,1,0,1,1,0,2,0.29411764705882354,0.09543738404191128,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_071,908.017,907.0207430948599,0.5369999999999209,0.033,2,0.5529999999999973,1,0,1,1,0,2,0.3235294117647059,0.08614945834531684,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_2_072,920.089,919.0927430948599,0.5349999999999682,0.07,3,,0,0,0,0,0,2,0,0.08460147072921777,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas02/cG_unmixed_dFF.h5,-2.472240905139177
cfm001mjr,240517,240517_3_001,0.65,-3.1219106294528745,0.525,0.1,3,0.7559999999999999,0,0,0,0,1,3,0.13683970856102004,0.07686153264872242,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_002,7.067,3.2950893705471254,0.5220000000000002,0.03,2,78.303,0,0,0,0,1,3,0,0.07686153264872242,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_003,10.948,7.176089370547126,0.5199999999999996,0,1,74.422,0,0,0,0,1,3,0,0.067573606952128,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_004,15.312,11.540089370547125,0.5250000000000004,0.035,2,70.058,0,0,0,0,1,3,0,0.067573606952128,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_005,19.678,15.906089370547125,0.5329999999999977,0.03,2,65.69200000000001,0,0,0,0,1,3,0,0.058285681255533565,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_006,23.317,19.545089370547124,0.536999999999999,0.04,2,62.053000000000004,0,0,0,0,1,3,0,0.0567376936394345,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_007,26.945,23.173089370547125,0.5259999999999998,0.07,3,58.425000000000004,1,1,0,0,1,3,0,0.03970982986234471,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_008,30.954,27.182089370547125,0.5359999999999978,0.03,2,54.416000000000004,0,0,0,0,1,3,0,0.024229953701353994,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_009,34.299,30.527089370547124,0.5129999999999981,0.07,3,51.071000000000005,0,0,0,0,1,3,0,0.007202089924264212,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_010,38.202,34.43008937054712,0.5350000000000037,0.03,2,47.168000000000006,0,0,0,0,1,3,0,0.007202089924264212,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_011,41.34,37.56808937054713,0.5289999999999964,0.07,3,44.03,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_012,45.053,41.28108937054712,0.5260000000000034,0.04,2,40.31700000000001,0,0,0,0,1,3,0,0.05263157894736842,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_013,49.353,45.581089370547126,0.5420000000000016,0.033,2,36.017,0,0,0,0,1,3,0,0.05263157894736842,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_014,53.671,49.899089370547124,0.536999999999999,0.02,1,31.699000000000005,1,1,0,0,1,3,0,0.05701754385964912,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_015,58.15,54.37808937054712,0.5390000000000015,0.04,2,27.220000000000006,0,0,0,0,1,3,0,0.05701754385964912,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_016,64.863,61.091089370547124,0.527000000000001,0.035,2,20.507000000000005,0,0,0,0,1,3,0,0.05701754385964912,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_017,68.286,64.51408937054713,0.5250000000000057,0.033,2,17.084000000000003,0,0,0,0,1,3,0,0.05701754385964912,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_018,72.276,68.50408937054712,0.5400000000000063,0,1,13.094000000000008,0,0,0,0,1,3,0,0.05701754385964912,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_019,75.807,72.03508937054713,0.5349999999999966,0.035,2,9.563000000000002,0,0,0,0,1,3,0,0.05701754385964912,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_020,79.215,75.44308937054713,0.5180000000000007,0.03,2,6.155000000000001,0,0,0,0,1,3,0,0.05701754385964912,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_021,84.868,81.09608937054712,0.5350000000000108,0.07,3,0.5020000000000095,1,1,1,1,0,3,1,0.05701754385964912,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_022,91.094,87.32208937054712,0.5470000000000113,0,1,5.463000000000008,0,0,0,0,1,3,0,0.05701754385964912,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_023,95.82,92.04808937054712,0.5100000000000051,0.1,3,0.737000000000009,0,0,1,0,1,3,0.08333333333333334,0.06578947368421052,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_024,102.209,98.43708937054713,0.5249999999999915,0.03,2,39.684,0,0,0,0,1,3,0,0.06578947368421052,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_025,108.676,104.90408937054713,0.5390000000000015,0,1,33.217,0,0,0,0,1,3,0,0.06578947368421052,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_026,113.77,109.99808937054712,0.5220000000000056,0.035,2,28.123000000000005,0,0,0,0,1,3,0,0.06578947368421052,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_027,118.816,115.04408937054713,0.5300000000000011,0.045,2,23.076999999999998,0,0,0,0,1,3,0,0.06578947368421052,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_028,123.354,119.58208937054712,0.5259999999999962,0.033,2,18.539,1,1,0,0,1,3,0,0.06578947368421052,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_029,128.105,124.33308937054711,0.5180000000000007,0.03,2,13.788000000000011,0,0,0,0,1,3,0,0.06578947368421052,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
cfm001mjr,240517,240517_3_030,133.367,129.59508937054713,0.5169999999999959,0.1,3,8.52600000000001,0,0,0,0,1,3,0,0.06578947368421052,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240517/meas03/cG_unmixed_dFF.h5,-5.247894629451891
